"Country or Area","Year(s)","Variant","Value"
"China","2052","Upper 80 PI","1362600.899"
"China","2052","Lower 80 PI","1223875.564"
"China","2052","Upper 95 PI","1392752.447"
"China","2052","Lower 95 PI","1178485.823"
"China","2051","Medium","1303756.6"
"China","2051","High","1406219.837"
"China","2051","Low","1203248.988"
"China","2051","Constant fertility","1269409.82"
"China","2051","Instant replacement","1496784.894"
"China","2051","Zero migration","1314863.917"
"China","2051","Constant mortality","1235511.82"
"China","2051","No change","1201361.552"
"China","2051","Momentum","1439828.64"
"China","2051","Instant replacement zero migration","1509175.036"
"China","2051","Median PI","1303756.601"
"China","2051","Upper 80 PI","1370488.401"
"China","2051","Lower 80 PI","1236086.024"
"China","2051","Upper 95 PI","1398860.23"
"China","2051","Lower 95 PI","1192398.759"
"China","2050","Medium","1312636.325"
"China","2050","High","1410876.388"
"China","2050","Low","1215677.563"
"China","2050","Constant fertility","1280383.831"
"China","2050","Instant replacement","1498576.751"
"China","2050","Zero migration","1323328.585"
"China","2050","Constant mortality","1248113.05"
"China","2050","No change","1216037.565"
"China","2050","Momentum","1444959.523"
"China","2050","Instant replacement zero migration","1510483.433"
"China","2050","Median PI","1312636.325"
"China","2050","Upper 80 PI","1377086.992"
"China","2050","Lower 80 PI","1246952.272"
"China","2050","Upper 95 PI","1404639.945"
"China","2050","Lower 95 PI","1205216.425"
"China","2049","Medium","1321004.205"
"China","2049","High","1415115.888"
"China","2049","Low","1227637.08"
"China","2049","Constant fertility","1290893.613"
"China","2049","Instant replacement","1500157.684"
"China","2049","Zero migration","1331282.806"
"China","2049","Constant mortality","1260204.227"
"China","2049","No change","1230251.877"
"China","2049","Momentum","1449876.647"
"China","2049","Instant replacement zero migration","1511584.477"
"China","2049","Median PI","1321004.205"
"China","2049","Upper 80 PI","1382795.792"
"China","2049","Lower 80 PI","1257191.852"
"China","2049","Upper 95 PI","1410292.749"
"China","2049","Lower 95 PI","1217262.938"
"China","2048","Medium","1328873.607"
"China","2048","High","1418938.467"
"China","2048","Low","1239146.264"
"China","2048","Constant fertility","1300918.879"
"China","2048","Instant replacement","1501493.612"
"China","2048","Zero migration","1338739.945"
"China","2048","Constant mortality","1271784.126"
"China","2048","No change","1243969.785"
"China","2048","Momentum","1454531.653"
"China","2048","Instant replacement zero migration","1512443.653"
"China","2048","Median PI","1328873.607"
"China","2048","Upper 80 PI","1387981.429"
"China","2048","Lower 80 PI","1267604.402"
"China","2048","Upper 95 PI","1415171.561"
"China","2048","Lower 95 PI","1229810.411"
"China","2047","Medium","1336262.908"
"China","2047","High","1422345.184"
"China","2047","Low","1250225.102"
"China","2047","Constant fertility","1310443.292"
"China","2047","Instant replacement","1502555.812"
"China","2047","Zero migration","1345718.329"
"China","2047","Constant mortality","1282860.37"
"China","2047","No change","1257164.371"
"China","2047","Momentum","1458885.397"
"China","2047","Instant replacement zero migration","1513031.869"
"China","2047","Median PI","1336262.908"
"China","2047","Upper 80 PI","1392376.323"
"China","2047","Lower 80 PI","1277629.433"
"China","2047","Upper 95 PI","1418805.287"
"China","2047","Lower 95 PI","1241094.765"
"China","2046","Medium","1343210.24"
"China","2046","High","1425360.729"
"China","2046","Low","1260908.859"
"China","2046","Constant fertility","1319456.204"
"China","2046","Instant replacement","1503324.479"
"China","2046","Zero migration","1352256.228"
"China","2046","Constant mortality","1293462.579"
"China","2046","No change","1269816.682"
"China","2046","Momentum","1462910.046"
"China","2046","Instant replacement zero migration","1513329.036"
"China","2046","Median PI","1343210.24"
"China","2046","Upper 80 PI","1396452.144"
"China","2046","Lower 80 PI","1287387.155"
"China","2046","Upper 95 PI","1421924.171"
"China","2046","Lower 95 PI","1251913"
"China","2045","Medium","1349756.901"
"China","2045","High","1428018.96"
"China","2045","Low","1271232.915"
"China","2045","Constant fertility","1327966.322"
"China","2045","Instant replacement","1503803.98"
"China","2045","Zero migration","1358394.858"
"China","2045","Constant mortality","1303613.17"
"China","2045","No change","1281916.643"
"China","2045","Momentum","1466591.301"
"China","2045","Instant replacement zero migration","1513339.258"
"China","2045","Median PI","1349756.902"
"China","2045","Upper 80 PI","1400681.193"
"China","2045","Lower 80 PI","1296739.908"
"China","2045","Upper 95 PI","1425409.922"
"China","2045","Lower 95 PI","1263260.725"
"China","2044","Medium","1355912.82"
"China","2044","High","1430324.572"
"China","2044","Low","1281199.367"
"China","2044","Constant fertility","1335992.538"
"China","2044","Instant replacement","1504010.716"
"China","2044","Zero migration","1364143.819"
"China","2044","Constant mortality","1313303.083"
"China","2044","No change","1293464.07"
"China","2044","Momentum","1469926.754"
"China","2044","Instant replacement zero migration","1513078.893"
"China","2044","Median PI","1355912.82"
"China","2044","Upper 80 PI","1404640.581"
"China","2044","Lower 80 PI","1305519.075"
"China","2044","Upper 95 PI","1428502.461"
"China","2044","Lower 95 PI","1273742.311"
"China","2043","Medium","1361737.252"
"China","2043","High","1432329.136"
"China","2043","Low","1290857.756"
"China","2043","Constant fertility","1343552.302"
"China","2043","Instant replacement","1503954.941"
"China","2043","Zero migration","1369562.817"
"China","2043","Constant mortality","1322583.898"
"China","2043","No change","1304468.833"
"China","2043","Momentum","1472919.573"
"China","2043","Instant replacement zero migration","1512558.296"
"China","2043","Median PI","1361737.251"
"China","2043","Upper 80 PI","1407823.707"
"China","2043","Lower 80 PI","1313659.766"
"China","2043","Upper 95 PI","1430805.472"
"China","2043","Lower 95 PI","1283455.809"
"China","2042","Medium","1367267.104"
"China","2042","High","1434061.707"
"China","2042","Low","1300235.071"
"China","2042","Constant fertility","1350674.238"
"China","2042","Instant replacement","1503653.055"
"China","2042","Zero migration","1374688.867"
"China","2042","Constant mortality","1331483.229"
"China","2042","No change","1314950.218"
"China","2042","Momentum","1475577.32"
"China","2042","Instant replacement zero migration","1511793.942"
"China","2042","Median PI","1367267.104"
"China","2042","Upper 80 PI","1410615.298"
"China","2042","Lower 80 PI","1321287.181"
"China","2042","Upper 95 PI","1432343.179"
"China","2042","Lower 95 PI","1292361.169"
"China","2041","Medium","1372522.398"
"China","2041","High","1435539.174"
"China","2041","Low","1309342.312"
"China","2041","Constant fertility","1357395.836"
"China","2041","Instant replacement","1503125.109"
"China","2041","Zero migration","1379542.029"
"China","2041","Constant mortality","1340008.887"
"China","2041","No change","1324933.335"
"China","2041","Momentum","1477908.36"
"China","2041","Instant replacement zero migration","1510806.136"
"China","2041","Median PI","1372522.398"
"China","2041","Upper 80 PI","1413644.934"
"China","2041","Lower 80 PI","1328985.36"
"China","2041","Upper 95 PI","1433593.508"
"China","2041","Lower 95 PI","1301468.808"
"China","2040","Medium","1377556.938"
"China","2040","High","1436816.946"
"China","2040","Low","1318225.44"
"China","2040","Constant fertility","1363757.103"
"China","2040","Instant replacement","1502385.155"
"China","2040","Zero migration","1384176.152"
"China","2040","Constant mortality","1348201.255"
"China","2040","No change","1334444.734"
"China","2040","Momentum","1479913.745"
"China","2040","Instant replacement zero migration","1509608.954"
"China","2040","Median PI","1377556.938"
"China","2040","Upper 80 PI","1416191.606"
"China","2040","Lower 80 PI","1336340.966"
"China","2040","Upper 95 PI","1435359.379"
"China","2040","Lower 95 PI","1310731.917"
"China","2039","Medium","1382367.124"
"China","2039","High","1437889.487"
"China","2039","Low","1326875.414"
"China","2039","Constant fertility","1369787.796"
"China","2039","Instant replacement","1501433.493"
"China","2039","Zero migration","1388587.976"
"China","2039","Constant mortality","1356048.995"
"China","2039","No change","1343506.26"
"China","2039","Momentum","1481587.012"
"China","2039","Instant replacement zero migration","1508203.483"
"China","2039","Median PI","1382367.124"
"China","2039","Upper 80 PI","1418214.304"
"China","2039","Lower 80 PI","1343309.341"
"China","2039","Upper 95 PI","1437020.34"
"China","2039","Lower 95 PI","1319534.472"
"China","2038","Medium","1386952.006"
"China","2038","High","1438740.134"
"China","2038","Low","1335288.771"
"China","2038","Constant fertility","1375510.481"
"China","2038","Instant replacement","1500263.329"
"China","2038","Zero migration","1392777.572"
"China","2038","Constant mortality","1363542.916"
"China","2038","No change","1352132.119"
"China","2038","Momentum","1482914.538"
"China","2038","Instant replacement zero migration","1506584.163"
"China","2038","Median PI","1386952.007"
"China","2038","Upper 80 PI","1420080.469"
"China","2038","Lower 80 PI","1350287.906"
"China","2038","Upper 95 PI","1437979.05"
"China","2038","Lower 95 PI","1328812.537"
"China","2037","Medium","1391338.42"
"China","2037","High","1439375.698"
"China","2037","Low","1343492.687"
"China","2037","Constant fertility","1380944.553"
"China","2037","Instant replacement","1498860.399"
"China","2037","Zero migration","1396772.371"
"China","2037","Constant mortality","1370699.843"
"China","2037","No change","1360331.654"
"China","2037","Momentum","1483872.879"
"China","2037","Instant replacement zero migration","1504737.283"
"China","2037","Median PI","1391338.42"
"China","2037","Upper 80 PI","1421855.094"
"China","2037","Lower 80 PI","1357497.228"
"China","2037","Upper 95 PI","1438386.978"
"China","2037","Lower 95 PI","1338050.928"
"China","2036","Medium","1395546.723"
"China","2036","High","1439806.088"
"China","2036","Low","1351510.083"
"China","2036","Constant fertility","1386106.26"
"China","2036","Instant replacement","1497205.57"
"China","2036","Zero migration","1400592.606"
"China","2036","Constant mortality","1377529.019"
"China","2036","No change","1368109.933"
"China","2036","Momentum","1484431.925"
"China","2036","Instant replacement zero migration","1502643.614"
"China","2036","Median PI","1395546.723"
"China","2036","Upper 80 PI","1423502.068"
"China","2036","Lower 80 PI","1364634.413"
"China","2036","Upper 95 PI","1438577.927"
"China","2036","Lower 95 PI","1346587.156"
"China","2035","Medium","1399547.5"
"China","2035","High","1440002.072"
"China","2035","Low","1359315.546"
"China","2035","Constant fertility","1391006.347"
"China","2035","Instant replacement","1495278.281"
"China","2035","Zero migration","1404209.185"
"China","2035","Constant mortality","1383988.708"
"China","2035","No change","1375465.211"
"China","2035","Momentum","1484559.631"
"China","2035","Instant replacement zero migration","1500283.36"
"China","2035","Median PI","1399547.5"
"China","2035","Upper 80 PI","1424995.896"
"China","2035","Lower 80 PI","1371185.809"
"China","2035","Upper 95 PI","1438751.868"
"China","2035","Lower 95 PI","1354695.285"
"China","2034","Medium","1403314.815"
"China","2034","High","1439945.895"
"China","2034","Low","1366888.136"
"China","2034","Constant fertility","1395646.843"
"China","2034","Instant replacement","1493053.558"
"China","2034","Zero migration","1407597.437"
"China","2034","Constant mortality","1390045.622"
"China","2034","No change","1382392.042"
"China","2034","Momentum","1484225.306"
"China","2034","Instant replacement zero migration","1497633.159"
